,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구
2016-11-01,4.235291010410552,0.6201995542944636,0.9359601587157463,2.6791311574550076
2016-12-01,4.26259775158278,0.620068585038249,0.9393122755437016,2.703216807543882
2017-01-01,4.29,0.62023526,0.942835154,2.726929586
2017-02-01,4.316271579709117,0.6207088632228335,0.9464464067677464,2.749116419280647
2017-03-01,4.338966682168373,0.6213925709133482,0.9497921553312701,2.767782179420311
2017-04-01,4.362935229330788,0.6224219044305905,0.953593631837065,2.7869200487123553
2017-05-01,4.384958617356963,0.6236796827005657,0.9573740288447388,2.8039053849078726
2017-06-01,4.406491000592592,0.6252381452789108,0.961389902609878,2.8198635436014112
2017-07-01,4.426129723437262,0.6269856306043837,0.9653865005201301,2.8337582654612476
2017-08-01,4.445169962557903,0.6290270253696549,0.9696347922245869,2.846508865126219
2017-09-01,4.462922248905144,0.6312961406463214,0.974008104034631,2.857618721446849
2017-10-01,4.478861960662844,0.6336976411762177,0.97836376072888,2.8668012147631057
2017-11-01,4.494037673758796,0.6363800146656425,0.9829966692086927,2.874661511144253
2017-12-01,4.507456840343537,0.6391590891719936,0.9876122681704462,2.8806857939883987
2018-01-01,4.52,0.642208524,0.992522794,2.885268682
2018-02-01,4.531225782436769,0.6454216395597902,0.9975686039656655,2.888235130381932
2018-03-01,4.540394087009909,0.6484332764950058,1.0021937682899928,2.889766208714565
2018-04-01,4.549687926245117,0.6518493164639161,1.0073234718161255,2.89051381140649
2018-05-01,4.5580407795888265,0.655197882019535,1.0122314668538794,2.8906096435020796
2018-06-01,4.566240299630453,0.6586604969926302,1.0171752820499969,2.890402316098342
2018-07-01,4.573978408029493,0.6619738373901515,1.0217692708801613,2.8902327882049965
2018-08-01,4.582001774379042,0.6653170786989928,1.026250028243941,2.8904319802531186
2018-09-01,4.590287488853671,0.6685360581426644,1.0303892413800235,2.8913595128920058
2018-10-01,4.598779063251901,0.6714925174289796,1.0340023123450004,2.893281785238524
2018-11-01,4.608273398233439,0.6743418399707518,1.0372604415140945,2.896669171073074
2018-12-01,4.618378879010049,0.6768602690285654,1.0398867363002169,2.9016307124222624
2019-01-01,4.63,0.679173986,1.041986612,2.908839401
2019-02-01,4.642968893111304,0.6811665999197998,1.0434163947136779,2.918387421758647
2019-03-01,4.655687578120163,0.6827154093736394,1.044174547450433,2.928800730290267
2019-04-01,4.6706306250756136,0.6841939831791675,1.0444943512472418,2.9419472393571744
2019-05-01,4.685705544329476,0.6854297928969538,1.044354046264246,2.9559283727214387
2019-06-01,4.701652200539078,0.686549277481283,1.0438191263612973,2.9712920212147034
2019-07-01,4.7171879886790835,0.6875223793630967,1.0429957482727745,2.986679231251885
2019-08-01,4.733083497999227,0.6884580236409479,1.0419038676514942,3.002731632109486
2019-09-01,4.748548800109281,0.6893674015744939,1.0406430532202562,3.018548330406086
2019-10-01,4.762849029560572,0.6902650662968054,1.0393344958232171,3.033258600725926
2019-11-01,4.77667240502359,0.6912549137624683,1.03796580582596,3.047458943031022
2019-12-01,4.78887330732762,0.6923152500874993,1.0366969315818504,3.0598654557484286
2020-01-01,4.8,0.693560816,1.035518129,3.070921055
2020-02-01,4.809465646894392,0.6949976795238165,1.0345339522561359,3.0799283261911135
2020-03-01,4.817076549977855,0.6965294613285381,1.033787094772649,3.0867481656368327
2020-04-01,4.824270047831181,0.6983772426752796,1.033156535543317,3.0927175677243164
2020-05-01,4.830681518276094,0.700381921660918,1.0326938949781068,3.0975805896147333
2020-06-01,4.837136740704697,0.7026872174120414,1.0323498229207864,3.102068792920558
2020-07-01,4.843600557049876,0.7051540441018582,1.0321288018099604,3.1062825506466045
2020-08-01,4.850902236430425,0.7079569307039021,1.031997589453023,3.1109101401277246
2020-09-01,4.859241399945682,0.7110280498541461,1.0319463354188159,3.116229622488741
2020-10-01,4.868684879362457,0.7142652426553402,1.0319549552764988,3.122430502325626
2020-11-01,4.880260588004308,0.7178943958217758,1.0320055162313662,3.1303335317806207
2020-12-01,4.893603013854886,0.721691013370835,1.0320770405276876,3.1398187724940754
2021-01-01,4.91,0.725918277,1.032155789,3.151925934
2021-02-01,4.929311389695873,0.7304525999953247,1.0322278203734516,3.1666522200471703
2021-03-01,4.949008300346033,0.7347700145716027,1.032300929760799,3.181980705432979
2021-04-01,4.972897870184102,0.7397374872119551,1.0324129139288725,3.2008164507041004
2021-05-01,4.997690967017744,0.7446747205838901,1.0325742408491838,3.220534930897804
2021-06-01,5.024603311010269,0.7498493600927205,1.0328190547637026,3.2420495063169628
2021-07-01,5.051480169036683,0.7548686854765918,1.033153949824186,3.263588097141963
2021-08-01,5.079676178673152,0.7600058149416132,1.0336246414819492,3.2861854043844314
2021-09-01,5.107858063879819,0.7650301143153253,1.034245782281317,3.3087212791267175
2021-10-01,5.134694356426258,0.7697253907376826,1.0350127685289272,3.330083435299788
2021-11-01,5.161536989523303,0.7743431591506935,1.0360001217552361,3.351294811605139
2021-12-01,5.186235727523086,0.7785266264599762,1.0371665303499502,3.370602889456309
2022-01-01,5.21,0.782493187,1.038613144,3.388893669
2022-02-01,5.231634817011119,0.7860508309191979,1.0403210928735929,3.4051836554823565
2022-03-01,5.249391088802786,0.7889253955672,1.0420764824585245,3.418227544980073
2022-04-01,5.267220588725852,0.7917619277462979,1.0442349510936224,3.4309664151905097
2022-05-01,5.282790019417742,0.7941895095577335,1.0465186111512674,3.4417352600214883
2022-06-01,5.2972925532655175,0.7964007016983882,1.0490580232071764,3.4514062622000083
2022-07-01,5.309941113832562,0.7982822543291753,1.0516685983493328,3.4595031470713073
2022-08-01,5.321734148830945,0.7999903262015998,1.0545026914924205,3.466719966698403
2022-09-01,5.332386857556799,0.8014895523242532,1.057453482256603,3.472924761679019
2022-10-01,5.341760391576313,0.8027712982231272,1.0603992139380118,3.4781151033408606
2022-11-01,5.35063486349839,0.8039517355342655,1.063514585220615,3.48279127419965
2022-12-01,5.358586297655807,0.8049841147301634,1.0665778485326087,3.486799246782543
2023-01-01,5.3663,0.805967983,1.069771538,3.490560479
