,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2013-07-01,9739.956958787649,6515.159925962962,6029.832834652393,5240.807863803403,5000.649471367363,3716.719559377906,3525.4556260853788,3246.4119496301405,2448.691970127778,3449.7988341968903,6322.5416337791075,3780.60096429639,2707.067286103361,2972.438329484095,3462.7544028995617,3277.114032014509,2051.906266102744,2671.6232868222023,1417.7289786826948,2420.9251768039817,1687.249437886703,2969.7251317578143,1833.288186694566,2099.552605323217,2193.408126429378,1744.3274105185617,2024.2904254505206,1715.749377864687,1821.9039357716981,2208.1971605790577,2541.381285704796,2976.685233694414,2528.4811658683498,2651.86389118222,2362.875109190248,2365.9494630046115,2258.0897436490536,1987.9568181332913,2481.182959411594,2507.1792926713824,2445.0196063220023,2436.4851190772742,2053.412362192535,2807.443727165537,2197.6802303967615,2057.055148667179,2077.034515980565,1801.2591266678053,1434.1272592180057,1509.723738529389,1648.018171457752
2013-08-01,9747.354121050597,6574.195481543256,6062.9152914477,5325.843186863646,5085.041983091195,3723.7651149422395,3529.0392738485198,3257.644825684185,2439.3177416127687,3451.2430975340617,6267.245482740721,3789.2099021022386,2700.581435599844,2984.0628170860487,3485.169152480468,3293.478185843527,2063.8465183566395,2692.6029289510175,1412.7672352604827,2413.9099435864473,1689.2543457829715,2980.685763163299,1832.1320858271847,2079.951163795803,2200.8533047217643,1745.3314421045268,2062.907699925907,1731.0173473441214,1823.8751342357584,2205.711602371124,2548.460496828188,3016.9421067471144,2520.0863571425148,2656.329243030132,2370.8140419573124,2367.2118731171176,2255.3906754901745,1986.5124136346033,2485.9684299058745,2503.0404310444974,2439.9200223203666,2466.6994183481256,2059.360806627583,2847.430108954087,2194.0691141103703,2065.706843176422,2071.2774887078326,1810.1810842592179,1431.2523607256032,1511.7839612112186,1651.364913611346
2013-09-01,9768.942937347945,6633.951803489799,6093.698457686367,5408.941186566691,5169.4200961195775,3731.032474860051,3534.504909310609,3269.7621387227027,2430.66116677199,3452.2011130301285,6210.649970160332,3797.795662247303,2693.936719989109,2995.903017098469,3506.4006317995954,3310.487320894633,2074.5360002052576,2710.2532278272056,1407.4787729488364,2405.8002476212027,1691.3767001990952,2991.2855958408636,1830.2837751173963,2061.162351923434,2206.534057522256,1745.7785260540008,2099.0651302577035,1745.7084643431797,1824.8602390594333,2202.9545333448614,2556.4459878593443,3054.9072636568317,2511.114334193493,2660.0722363629675,2377.917008235373,2367.1942516640265,2253.7361932082713,1985.3309243689207,2491.211387271548,2498.6447185195025,2435.360136782129,2495.8731162758218,2065.163057789137,2886.1984100038217,2191.0582387824757,2072.205396961298,2064.7941873687414,1818.6119017978544,1427.9864355457332,1513.2187773632793,1655.251118196714
2013-10-01,9809.162670535625,6694.769654055668,6122.540422514662,5489.403865322193,5252.4443823885795,3738.505641228038,3542.343166064223,3282.8101007096184,2423.0616753978834,3452.814345854922,6154.541380817005,3806.312898420597,2687.3946789474558,3007.837882458714,3525.974148534028,3328.042753501828,2083.6354004712503,2723.696133910482,1401.9107050073608,2397.0252470940923,1693.6644719819662,3001.3707828269125,1827.8448328724926,2044.0294996568898,2210.0697441405878,1745.7687930926347,2130.9578959384608,1759.537508485079,1824.8122641452085,2200.1653960474437,2565.5152212451844,3089.4381679302724,2502.0423920130092,2663.0018399535484,2384.035547601551,2365.780426135555,2253.648090660824,1984.7006443544312,2497.0739272362057,2494.2174871244765,2431.714070744131,2523.29811813261,2070.723609192176,2922.6940899740107,2188.8967470602856,2076.317399778951,2057.804699895851,1826.3803907124825,1424.5288602808166,1513.9429881518795,1659.7172571710594
2013-11-01,9872.452583469569,6756.989795493937,6149.799275078851,5566.533225539806,5332.77541383427,3746.168616142894,3553.0446777019397,3296.834923608855,2416.8586972828884,3453.2242611782763,6100.705999489799,3814.716264311134,2681.2168521511853,3019.7463661041434,3543.4150103608486,3346.0457999991177,2090.805407977269,2732.0535976605615,1396.1101446956593,2388.0141001909583,1696.1656319784781,3010.787477157849,1824.9168373997638,2029.3959369469494,2211.0797238864984,1745.402373946078,2156.7811764607286,1772.2192593930367,1823.68422339557,2197.583633026044,2575.8456594326267,3119.392283074142,2493.3478255927835,2665.027022574698,2389.021199632967,2362.854224021916,2255.6481617053096,1984.9098676093222,2503.7181455274385,2489.9840688874983,2429.3559452432146,2548.2663291907356,2075.946954351679,2955.8626085239225,2187.8337815910045,2077.809441386523,2050.5291142217234,1833.3153624318707,1421.0790115332743,1513.871394743327,1664.8038024915859
2013-12-01,9963.251939005717,6820.952990057689,6175.833104525207,5639.63126962919,5409.073762392719,3754.0054017013153,3567.100077816339,3311.882819384341,2412.3916622194465,3453.572324170024,6050.930110957776,3822.9604136079297,2675.6647792765993,3031.507420972119,3558.248524957144,3364.397776720507,2095.706711545968,2734.4475695371616,1390.1242052733376,2379.195965097646,1698.9281510355247,3019.381831870077,1821.6013670065026,2018.1049937443927,2209.1833560697232,1744.7793993399825,2174.7301513170582,1783.468496690271,1821.4291307130052,2195.448686827838,2587.614764868592,3143.6270725951495,2485.5079299245394,2666.056752999241,2392.725503906743,2358.299472813326,2260.2582001992087,1986.2468881517823,2511.306137872839,2486.1697958366462,2428.659881316223,2570.06965472245,2080.7375867826267,2984.6494253128285,2188.1184850218406,2076.448111541158,2043.1875182789192,1839.2456283847869,1417.8362659055285,1512.9187983039312,1670.551226115498
2014-01-01,10085.999999999998,6886.999999999999,6201.0,5708.000000000001,5480.0,3762.0,3585.0,3328.0,2410.0,3454.0,6007.0,3830.9999999999995,2670.9999999999995,3042.9999999999995,3570.0,3382.9999999999995,2098.0,2729.9999999999995,1384.0,2371.0,1702.0,3027.0,1817.9999999999998,2011.0,2204.0,1744.0,2183.0,1792.9999999999998,1817.9999999999998,2193.9999999999995,2601.0000000000005,3160.9999999999995,2479.0,2666.0,2395.0,2352.0,2268.0,1988.9999999999998,2520.0,2483.0,2430.0,2588.0,2084.9999999999995,3007.9999999999995,2190.0,2072.0,2036.0,1844.0,1415.0000000000002,1511.0,1677.0
2014-02-01,10243.418513430324,6955.308312586125,6225.662259940492,5771.1228616709695,5544.518206473065,3770.1303822695977,3607.0017083921985,3345.181964723118,2409.916814271358,3454.616441781807,5970.296270273493,3838.82265572211,2667.4404012248287,3054.1245209966683,3578.3539847117504,3401.7371050046636,2097.4897208344983,2718.2070415327385,1377.7754557771273,2363.793794068737,1705.409212618899,3033.5412160832166,1814.2163643611905,2008.6996234915812,2195.349326658258,1743.137169115429,2180.3106058921726,1800.6283321795008,1813.4099305030363,2193.4056603002773,2616.0837594100535,3170.727691642483,2474.209586860712,2664.814668755897,2395.766985984586,2343.9443603594736,2279.2170494422057,1993.3825946914624,2529.9059323625843,2480.672089487297,2433.6409988792693,2601.5579941367178,2088.6709887343995,3025.1576352260204,2193.648871137959,2064.373541218782,2029.165304814118,1847.4819298746145,1412.7445653550199,1508.0844316115824,1684.1501896211832
2014-03-01,10431.35916276251,7025.402315130037,6250.19901994794,5829.209070097137,5602.806493152428,3778.350396276593,3632.4289893190075,3363.2213620344332,2411.9499040978194,3455.4015544041454,5940.576800947146,3846.5479271920467,2665.0292587631025,3064.867261257107,3583.631994495741,3420.42700223383,2094.5553562345312,2700.061654714837,1371.451754073709,2357.698660414073,1709.1040742396303,3039.117040652109,1810.362286765586,2010.9238833050808,2183.852253710203,1742.155349730169,2167.480667936478,1806.5671890222977,1807.9123628445825,2193.548336328722,2632.5681662270968,3173.463425264726,2471.1552657475268,2662.6544100702495,2395.231793911261,2334.5400178185687,2293.5396147685206,1999.3084538408639,2540.9065543185475,2479.271776734927,2439.4098817302975,2611.0791616102806,2091.816552578925,3036.5570055567446,2198.9212509092777,2054.044548447605,2022.7968081367978,1849.8934352790857,1411.144213252558,1504.3600473736933,1691.8402345306895
2014-04-01,10643.956115584344,7096.643119957886,6274.993624914594,5882.649283342617,5655.346479259488,3786.607858921425,3660.3722596531957,3381.8601277180433,2415.800742398052,3456.3029306994817,5917.19379006781,3854.328339373346,2663.766195653979,3075.2359629478224,3586.314786300569,3438.870921019894,2089.7201470576465,2676.9310021497013,1365.0208900006112,2352.7743431310973,1713.012933109704,3043.892115738254,1806.5516435623424,2017.1681363534726,2170.3300104927325,1740.9918473517662,2145.853588965884,1811.1300495559735,1801.8208229911015,2194.2393418959605,2650.0602757157576,3170.2196414559376,2469.76386795112,2659.7218111524703,2393.6705143255117,2324.2991635914286,2310.419656698683,2006.616456582197,2552.8285899519174,2478.856850260936,2447.0242288772324,2617.107750739451,2094.5349923423,3042.930628539342,2205.5946937527874,2041.6306796351591,2016.9865428801556,1851.5111746522048,1410.248169910495,1500.0694321350877,1699.868167799049
2014-05-01,10875.343539483609,7168.391839395811,6300.429419732701,5931.834159471524,5702.619784015638,3794.850587104531,3689.9219362675326,3400.8401975580446,2421.1708020907217,3457.2681635002873,5899.499435682338,3862.3164172295433,2663.6508349366145,3085.2383682353166,3586.8831170748276,3456.870090695249,2083.507334161393,2650.182246440738,1358.4748586686987,2349.0805863148985,1717.0641374766305,3048.031083373225,1802.898311100614,2026.9277395497318,2155.603826342744,1739.5839674877673,2116.7727718133588,1814.6303928081131,1795.4488369090557,2195.289990812616,2668.1671431406608,3162.0087808053263,2469.9622247621674,2656.2194592119754,2391.3592377728246,2313.733988892193,2329.309135952429,2015.1454820494544,2565.4987633467194,2479.4850985833714,2456.2016206442227,2620.1880098429892,2096.9246088332443,3045.0110217209817,2213.446754107318,2027.749592730134,2011.826541956306,1852.6118064327623,1410.1056615467094,1495.4551707445203,1708.0320224967898
2014-06-01,11119.655602048098,7240.00958576997,6326.889749294514,5977.154356547973,5745.108026642281,3803.026397726351,3720.168436034789,3419.903507338537,2427.761556094498,3458.2448456390325,5886.845935837582,3870.664685724178,2664.6827996501684,3094.882219286097,3585.8177437671143,3474.2257405922905,2076.4401584033203,2621.1825501913527,1351.805655188838,2346.677134060566,1721.1860355879198,3051.698585588602,1799.5161657295566,2039.6980498068322,2140.4949305971368,1737.8690156457203,2081.581619311874,1817.3816978063003,1789.1099305649097,2196.5115968893156,2686.495823766437,3149.8432839021034,2471.6771674713445,2652.349941458179,2388.5740547986866,2303.3566849350054,2349.660013249498,2024.7344093766299,2578.7437985869824,2481.2143102202826,2466.6596373554175,2620.864187239659,2099.0837028604815,3043.5307026488335,2222.254986411701,2013.0189456812213,2007.4088382773662,1853.4719890595502,1410.7659143790816,1490.7598480507468,1716.1298316944417
2014-07-01,11371.026470865598,7310.857471406508,6354.757958492285,6019.000532636082,5783.292826360815,3811.0831076873255,3750.202175827735,3438.7919928436204,2435.274477328048,3459.180569948187,5878.585488580397,3879.5256698207877,2666.861712833798,3104.175258266668,3583.599423326026,3490.7391000434154,2069.0418606409785,2591.299076004954,1345.0052746718954,2345.6237304631895,1725.3069756910836,3055.0592644159597,1796.519083798326,2054.97442403775,2125.8245525928087,1735.7842973331722,2041.6235342943974,1819.6974435781187,1783.1176299251267,2197.7154739366847,2704.6533728577124,3134.735591335478,2474.8355273693273,2648.315845100495,2385.591055948585,2293.679442934009,2370.924249309628,2035.2221176977168,2592.390419756733,2484.1022736897166,2478.1158593349655,2619.6805312482206,2101.110575232734,3039.222188870068,2231.796945104765,1998.0563964371124,2003.8254647554518,1854.3683809713605,1412.2781546254912,1486.2260489025223,1723.959628462535
2014-08-01,11623.590313523899,7380.296608631573,6384.417392218261,6057.763345799964,5817.655802392636,3818.968533887893,3779.11357251914,3457.2475898573907,2443.4110387100395,3460.0229292602185,5874.070291957634,3889.0518944829096,2670.187197526661,3113.1252273435357,3580.7089127001595,3506.211398381016,2061.8356817319145,2561.898986484945,1338.0657122287364,2345.9801196178582,1729.3553060336312,3058.2777618868754,1794.0209416560772,2072.252219155459,2112.413921666658,1733.2671180576697,1998.2419195938985,1821.891109151153,1777.78546095617,2198.7129357653494,2722.246845679115,3117.6981436946594,2479.3641357467927,2644.3197573483403,2382.6863317680068,2285.2144541033454,2392.553804852557,2046.4474861467081,2606.2653509399984,2488.2067775097225,2490.287866907015,2617.1812901874364,2103.1035267587226,3032.8179979318534,2241.8501846253434,1983.4796029464967,2001.1684543026793,1855.5776406069836,1414.6916085038179,1482.0963581486021,1731.3194458715984
2014-09-01,11871.481297610788,7447.688109771314,6416.251395364695,6093.833454103735,5848.678573959144,3826.630493228493,3805.993042981774,3475.0122341639476,2451.872713159141,3460.7195164075997,5872.652544016146,3899.39588467408,2674.6588767679154,3121.739868683205,3577.6269688381094,3520.4438649374897,2055.3448625336796,2534.349444234735,1330.9789629702266,2347.8060456196613,1733.2593748630736,3061.518720032926,1792.135615651966,2091.0267920729348,2101.084267155583,1730.2547833267608,1952.7801780433476,1824.2761735529875,1773.4269496245033,2199.315296185935,2738.8832974952725,3099.7433815688564,2485.1898238944154,2640.564265411128,2380.1359728024386,2278.473909657157,2414.0006405980216,2058.2493938575976,2620.195316220806,2493.5856101983477,2502.893240395716,2613.9107123760696,2105.1608582471713,3025.0506473813616,2252.1922594122652,1969.906223158066,1999.529839831164,1857.376426405212,1418.0555022319415,1478.613360637742,1738.007316992162
2014-10-01,12108.833590714057,7512.39308715188,6450.643312823836,6127.601515611509,5876.842760281737,3834.0168026095644,3829.931004088408,3491.8278615473882,2460.360973594021,3461.2179242227985,5873.684442802787,3910.7101653578375,2680.2763735967187,3130.026924452181,3574.8343486884723,3533.2377290452296,2050.0926439038217,2510.017611857729,1323.7370220072323,2351.1612525636883,1736.9475304269217,3064.946780885687,1790.9769821351472,2110.7934997031525,2092.6568183964814,1726.6845986479927,1906.581712475713,1827.166115811205,1770.3556218965896,2199.3338690090677,2754.1697835708123,3081.88374554728,2492.2394231028716,2637.251956498274,2378.2160695973666,2273.970000809586,2434.7167172657605,2070.466719964378,2634.007039683183,2500.2965602736404,2515.649560125216,2610.4130461328805,2107.3808705068013,3016.652654765761,2262.600723904361,1957.95391502051,1999.001654253023,1860.0413968048365,1422.419062027742,1476.0196412186963,1743.8212748947547
2014-11-01,12329.781360421484,7573.772653099415,6487.976489487933,6159.4581883874,5902.629980581811,3841.075278931545,3850.017872711809,3507.4364077918117,2468.577292933344,3461.465745538285,5876.518186364407,3923.1472614977174,2687.039311052228,3137.9941368169675,3572.8118091998435,3544.3942200366305,2046.6022666998892,2490.270651957333,1316.3318844506189,2356.1054845450267,1740.3481209726847,3068.726586476735,1790.6589174547757,2131.047698959085,2087.952804726251,1722.493869528911,1860.9899257239636,1830.87441495339,1768.8850037388918,2198.5799680453715,2767.7133591703614,3065.1316762191386,2500.4397646628368,2634.5854178191908,2377.202712698278,2272.2149187747746,2454.1539955755106,2082.9383436010435,2647.5272454111555,2508.397416253647,2528.2744064196636,2607.232539776631,2109.8618643463337,3008.3565376322194,2272.8531325404615,1948.24033648252,1999.6759304803707,1863.8492102446478,1427.8315141090984,1474.5577847402205,1748.559352649905
2014-12-01,12528.45877432087,7631.187919940073,6528.634270249237,6189.794130495525,5926.521854080765,3847.753739094878,3865.34406572475,3521.5798086813156,2476.2231440957817,3461.4105731865284,5880.50597274786,3936.8596980572597,2694.9473121736028,3145.649247944072,3572.040107320821,3553.7145672440893,2045.3969717794325,2476.4757271369544,1308.7555454112528,2362.698485658768,1743.3894947478739,3073.022778837647,1791.2952979600086,2151.2847467537094,2087.793455481791,1717.6199014770646,1817.3482206210695,1835.7145500071274,1769.328621117874,2196.864907105474,2779.1210795585484,3050.499614173642,2509.7176798649875,2632.767236583294,2377.37199265066,2273.7208547668647,2471.7644362470114,2095.5031439015856,2660.5826574887524,2517.9459666564176,2540.485359603209,2604.9134416260836,2112.702140574493,3000.8948135279097,2282.7270397593975,1941.383145492786,2001.6447014253245,1869.0765251634386,1434.3420846938911,1474.47037605107,1752.0195833281439
2015-01-01,12699.0,7684.0,6573.0,6219.000000000001,5949.0,3854.0,3875.0000000000005,3534.000000000001,2483.0,3461.0000000000005,5885.000000000001,3952.0000000000005,2704.0,3153.0000000000005,3573.0000000000005,3561.0,2047.0,2470.0,1301.0,2371.0000000000005,1746.0,3078.0,1793.0,2171.0,2093.0,1712.0,1777.0000000000002,1842.0,1772.0000000000002,2194.0,2788.0000000000005,3039.0000000000005,2520.0000000000005,2632.0000000000005,2379.0,2279.0000000000005,2487.0,2108.0,2673.0,2529.0000000000005,2552.0,2604.0000000000005,2116.0000000000005,2995.0000000000005,2292.0,1938.0000000000005,2005.0000000000002,1876.0000000000002,1442.0,1476.0,1754.0000000000005
2015-02-01,12837.090878062327,7731.7117062543375,6621.179161179366,6247.370086732122,5970.494083627808,3859.7507391142008,3878.379620899072,3544.527634791966,2488.7031548707405,3460.2451167002496,5889.492156443236,3968.637025501322,2714.1652958326363,3160.057441189607,3576.036492671521,3566.1499251003906,2051.7489757748153,2471.772649422268,1293.0954137105884,2381.0445233684127,1748.135972777313,3083.7888777592852,1795.8375732483944,2189.726319673137,2104.111291618737,1705.601819228033,1741.0567733063804,1849.9468676105143,1777.1079525811172,2189.8942160135985,2794.099381334706,3031.4075058045555,2531.204240376958,2632.4454916976283,2382.2795997225057,2288.3474752800194,2499.460159089297,2120.2897733044747,2684.6568267450457,2541.5721016253137,2562.604737491254,2604.9191100357625,2119.8461929125533,2991.244245585363,2300.5083457830942,1938.5527678509006,2009.823492960249,1884.8007574041505,1450.813799778149,1479.3008242377887,1754.3774415547316
2015-03-01,12944.623941173986,7774.392654274198,6672.165786414061,6274.813207591926,5991.225954520077,3864.898076172179,3876.0909877384534,3553.3482351413368,2493.5031881570408,3459.411005565151,5894.033091502207,3986.5049655839944,2725.2843140209648,3166.8458438711614,3580.9515847117045,3569.456459195822,2059.2390577398005,2480.9709193691365,1285.224633568199,2392.765558382094,1749.8657003310275,3090.3839829666554,1799.6752606767898,2207.146582997125,2120.5366796797107,1698.514407782556,1709.70247643646,1859.3817501208612,1784.4424359746126,2184.847146327015,2797.7373067040958,3027.5457297621856,2543.210652378583,2634.102280980124,2387.070754517277,2301.1901197795523,2509.334431910056,2132.3212543199857,2695.6340103885127,2555.4940441647727,2572.3613001864655,2607.6282541452333,2124.3012675257523,2989.558222779681,2308.323521957491,1942.880156484422,2016.1553824368664,1895.2777768698177,1460.6292779104422,1484.1733476233064,1753.3439701565107
2015-04-01,13025.043395016783,7812.254160279691,6724.676045877699,6301.141811246626,6011.3655082995865,3869.3229914754806,3869.045688323376,3560.7360403922376,2497.6645006140106,3458.8262467616587,5898.813144877105,4005.2543444826315,2737.166467176498,3173.3927864412826,3587.4115239824137,3571.309896400489,2068.8797880865495,2496.3340700783733,1277.6086769808749,2406.0713593637315,1751.285457713096,3097.745872237179,1804.3309785812746,2222.9811712581736,2141.4031375255927,1690.857162907729,1682.8891518991456,1870.0338684641545,1793.6886935232571,2179.256037595015,2799.374064824964,3027.0005015649026,2555.8901714060044,2636.9281335703376,2393.1502015141327,2316.7377022629253,2516.9598483925133,2144.065215825706,2706.063253311146,2570.5523970736604,2581.4002457521974,2611.9675615588944,2129.418221534174,2989.712235068338,2315.5757514539923,1950.6650832375478,2024.0255044043827,1907.1345021019572,1471.251541811829,1490.3296518174457,1751.1704537882379
2015-05-01,13081.793445272506,7845.507540490918,6777.4261097439,6326.168346363439,6031.082640589118,3872.9064653256505,3858.1553104590676,3566.965289888794,2501.451492996758,3458.819420456726,5904.022656268123,4024.535686431844,2749.6211679107478,3179.7258472965877,3595.082558345512,3572.100530828582,2080.080709006659,2516.601361787746,1270.4685613566587,2420.8701806360127,1752.491519975472,3105.835102185923,1809.6226432579342,2236.9504657424923,2165.837638499052,1682.7494818477116,1660.5688422033413,1881.6324435735062,1804.5319685698214,2173.518136472368,2799.469944414101,3029.3576509047152,2569.113732860351,2640.88081519112,2400.2946778428936,2334.199991494465,2522.6734384669044,2155.4924306008074,2716.076257893688,2586.533729807262,2589.8521318550106,2617.777161507228,2135.2500526323934,2991.4765859367185,2322.3952572034036,1961.5904654472592,2033.4636948373277,1920.074376805523,1482.485698897256,1497.481818481099,1748.1277604328127
2015-06-01,13118.318297622962,7874.364111127988,6829.1321481862815,6349.705261609581,6050.547247011453,3875.529478024238,3844.3314419507597,3572.310222975132,2505.1285660603953,3459.7191068173092,5909.851965375458,4043.999515666248,2762.457828835226,3185.8726048336966,3603.6309356628635,3572.2186565942975,2092.251362691725,2540.5120547350266,1264.0253041035937,2437.070276521626,1753.5801621701096,3114.6122294279558,1815.368171002857,2248.774847736292,2192.9671559427597,1674.310761846665,1642.693589857954,1893.9066963820292,1816.6575044570768,2168.030689613841,2798.4852341883006,3034.203007473635,2582.7522721427526,2645.9180915653233,2408.280920633379,2352.786756238498,2526.812232063465,2166.5736714244617,2725.8047265168825,2603.224611820863,2597.847516161469,2624.897183220716,2141.8497585149867,2994.6215788702084,2328.9122621365295,1975.3392204505394,2044.499789710232,1933.8008446854697,1494.1368565816736,1505.3419292751598,1744.486758073136
2015-07-01,13138.062157749957,7899.035188411007,6878.510331378466,6371.565005652271,6069.929223189375,3877.0730098727913,3828.4856706036835,3577.045078995379,2508.9601205600316,3461.8538860103627,5916.491411899306,4063.296356420458,2775.485862561445,3191.86063744923,3612.722903796333,3572.05456781183,2104.8012913333428,2566.8054091579834,1258.4999226297234,2454.5799013432597,1754.6476593489626,3124.0378105783466,1821.3854781121297,2258.1746985257832,2221.918663199387,1665.66040014875,1629.2154373718897,1906.5858478228376,1829.750544527795,2163.190943674201,2796.880222864355,3041.1224009636735,2596.6767246543395,2651.9977284157976,2416.885667015411,2371.7077652593525,2529.7132591124337,2177.279711075841,2735.380361561474,2620.411612569749,2605.516956338135,2633.1677559298428,2149.27033687653,2998.9175173541917,2335.2569891841754,1991.5942655843726,2057.1636249976277,1948.0173494467535,1506.01012228003,1513.6220658605212,1740.5183146921086
2015-08-01,13144.469231335286,7919.732088560079,6924.276829494068,6391.560027158723,6089.3984647456655,3877.418041172855,3811.52958422307,3581.44409729366,2513.210557250777,3465.5523382028396,5924.131335539857,4082.076732929086,2788.5146817009177,3197.7175235398063,3622.024710607784,3571.998558595371,2117.140037123108,2594.220685294385,1254.1134343430906,2473.3073094236006,1755.790286563984,3134.072402252162,1827.4924808818396,2264.870399397175,2251.819133611604,1656.9177939981266,1620.0864272540534,1919.399118829044,1843.4963321247467,2159.396145308217,2795.1151991590564,3049.7016610668416,2610.758025796241,2659.077491465395,2425.885654118809,2390.172787321353,2531.7135495440434,2187.581322334119,2744.9348654082055,2637.881301509204,2612.991010051571,2642.429008865089,2157.5647854116005,3004.134704874053,2341.5596612771437,2010.03851818574,2071.4850366740434,1962.4273347943288,1517.9106034072731,1522.0343098980757,1736.4932982726305
2015-09-01,13140.983724060752,7936.666127795316,6965.147812706707,6409.502774796153,6109.124867303106,3876.445552225978,3794.3747706141485,3585.7815172141027,2518.1442768877428,3471.143043561696,5932.9620759973095,4099.9911694267485,2801.3536988651554,3203.470841502045,3631.2026039590805,3572.4409230591154,2128.677142252617,2621.4971433820024,1251.0868566517386,2493.160755085338,1757.104318867128,3144.6765610644716,1833.5070956080745,2268.582331636678,2281.7955405220805,1648.2023406389555,1615.2586020133515,1932.0757303337614,1857.5801105907035,2157.0435411706567,2793.6504517891967,3059.5266174751496,2624.8671109695865,2667.1151464369655,2435.057619073393,2407.391591188828,2533.150133288533,2197.449277978466,2754.5999404378217,2655.420248094514,2620.400234968341,2652.521071256938,2166.786101814772,3010.043444915178,2347.9505013462413,2030.3548955916256,2087.49386071401,1976.7342444331505,1529.6434073783525,1530.2907430487166,1732.682576797603
2015-10-01,13131.049841608157,7950.048622336821,6999.839451190002,6425.205697231781,6129.278326484477,3874.0365233337075,3777.9328175821515,3590.331578100832,2524.025680226038,3478.954582253886,5943.173972971856,4116.690190148057,2813.8123266656703,3209.148169732565,3639.922831712087,3573.771955317257,2138.8221489134653,2647.3740436586027,1249.6412069637106,2514.0484926511585,1758.6860313103482,3155.810843630342,1839.2472385869207,2269.030876530502,2310.9748572734884,1639.6334373153968,1614.6840041586895,1944.3449032701028,1871.6871232684362,2156.5303779162873,2792.946269471569,3070.183099880609,2638.874915575506,2676.0684590533597,2444.1782990089846,2422.5739456261035,2534.360040276137,2206.854350788056,2764.5072890310657,2672.815021780964,2627.875188755006,2663.284072335871,2176.9872837806224,3016.414040962951,2354.559732322271,2052.226315139012,2105.2199330920594,1990.6415220681738,1541.0136416082164,1538.1034469733368,1729.3570182499257
2015-11-01,13118.111789659297,7960.090888404697,7027.067915117569,6438.481243132819,6150.028737912561,3870.0719347975887,3763.115312932306,3595.368519297973,2531.1191680207717,3489.3155344463626,5954.957366163689,4131.824319327625,2825.699977713974,3214.7770866279834,3647.8516417286655,3576.3819494839886,2146.9845992972478,2670.590646361956,1249.9975026870488,2535.87877644375,1760.6316989455972,3167.4358065648407,1844.530826114465,2265.9364153648567,2338.4840572084963,1631.3304812716108,1618.3146761989728,1955.9358585711805,1885.5026135007151,2158.2539021998755,2793.4629409229647,3081.256937975229,2652.6523750151273,2685.8951950374294,2453.0244310554017,2434.9296193975056,2535.680300437092,2215.7673135420596,2774.7886135686804,2689.8521920238377,2635.5464290781283,2674.5581413323707,2188.2213290037257,3023.016796502754,2361.5175771360373,2075.3356941648804,2124.6930897827197,2003.8526114043525,1551.8264135118127,1545.1845033328284,1726.7874906124985
2015-12-01,13105.613773895977,7967.004242219054,7045.549374663028,6449.141861166486,6171.545997210142,3864.4327669191703,3750.833844469845,3601.1665801496533,2539.6891410270555,3502.5544803060825,5968.502595273004,4145.044081200068,2836.82606462158,3220.3851705849224,3654.6552818706814,3580.6611996735046,2152.5740355955604,2689.8862117298318,1252.3767612297977,2558.559860785801,1763.03759682483,3179.512006483037,1849.175774486796,2259.0193294259525,2363.450113669777,1623.4128697517583,1626.1026606431076,1966.5778171701086,1898.7118246303125,2162.6113606761905,2795.660754860178,3092.333961451023,2666.0704246895825,2696.5531201120257,2461.372752342467,2443.6683812673623,2537.4479437016334,2224.15893901965,2785.5756164314103,2706.318328278421,2643.544513604272,2686.183407476919,2200.54123517866,3029.6220150199756,2368.9542587183455,2099.3659500062154,2145.9431667605227,2016.0709561466429,1561.886830504091,1551.2459937880851,1725.2448618682233
