,소비자물가지수,기대인플레이션율,생산자물가지수,국내공급물가지수,수입물가지수,전산업생산지수,경기종합지수,제조업 평균가동률,생산지수-총지수,생산자제품 출하지수-총지수,생산자제품 재고지수-총지수,물가수준전망,경제심리지수,경제활동인구,실업률,경제활동참가율,예금은행대출금,M1상품별구성내역,주택담보대출,무담보콜금리,국고채금리(1년),국고채금리(10년),"회사채(3년,AA-)","회사채(3년,BBB-)",주택담보대출 연리,환율-원/미국달러,수입금액지수,수입물량지수,순상품교역조건지수,소득교역조건지수,주택매매가격지수,아파트 매매 가격지수,KOSPI 시가총액,미국 소비자물가지수,중국 생산자물가지수,미국 생산자물가지수,한국은행 기준금리,추계인구,남성 인구,여성 인구,고령 인구 비율(65세 이상),합계출산율,Wage,국내총생산대비(A/B) (%),기초연구,응용연구,개발연구,공공기관 및 기업 고위직(11),행정?경영 지원 및 마케팅 관리직(12),전문 서비스 관리직(13),건설·전기 및 생산 관련 관리직(14),판매 및 고객 서비스 관리직(15),과학 전문가 및 관련직(21),정보 통신 전문가 및 기술직(22),공학 전문가 및 기술직(23),보건·사회복지 및 종교 관련직(24),교육 전문가 및 관련직(25),법률 및 행정 전문직(26),경영·금융전문가 및 관련직(27),문화·예술·스포츠 전문가 및 관련직(28),경영 및 회계 관련 사무직(31),금융 사무직(32),법률 및 감사 사무직(33),상담·안내·통계 및 기타 사무직(39),경찰·소방 및 보안 관련 서비스직(41),돌봄·보건 및 개인 생활 서비스직(42),운송 및 여가 서비스직(43),조리 및 음식 서비스직(44),영업직(51),매장 판매 및 상품 대여직(52),통신 및 방문·노점 판매 관련직(53),농축산 숙련직(61),임업 숙련직(62),어업 숙련직(63),식품가공 관련 기능직(71),섬유·의복 및 가죽 관련 기능직(72),목재가구악기 및 간판 관련 기능직(73),금속 성형 관련 기능직(74),운송 및 기계 관련 기능직(75),전기 및 전자 관련 기능직(76),정보 통신 및 방송장비 관련 기능직(77),건설 및 채굴 관련 기능직(78),기타 기능 관련직(79),식품가공 관련 기계 조작직(81),섬유 및 신발 관련 기계 조작직(82),화학 관련 기계 조작직(83),금속 및 비금속 관련 기계 조작직(84),기계 제조 및 관련 기계 조작직(85),전기 및 전자 관련 기계 조작직(86),운전 및 운송 관련직(87),상하수도 및 재활용 처리 관련 기계 조작직(88),목재인쇄 및 기타 기계 조작직(89),건설 및 광업 관련 단순 노무직(91),운송 관련 단순 노무직(92),제조 관련 단순 노무직(93),청소 및 경비 관련 단순 노무직(94),가사·음식 및 판매 관련 단순 노무직(95),농림어업 및 기타 서비스 단순 노무직(99)
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21694.474609375,12534.666015625,10026.9619140625,9687.4970703125,10026.080078125,4438.0341796875,4864.8310546875,4651.5263671875,3474.873779296875,3797.111572265625,8017.23828125,5285.9580078125,3605.56884765625,4206.04736328125,4578.46728515625,4524.39990234375,2744.017822265625,3372.28466796875,1654.9669189453125,2727.13720703125,2369.97412109375,4114.80419921875,2561.705322265625,2519.394287109375,2858.428466796875,1872.2327880859375,2494.3427734375,2598.38232421875,2525.05859375,3000.350830078125,3595.1865234375,3940.073486328125,3559.699462890625,3329.008544921875,3149.65185546875,3046.0771484375,3197.75,3022.499755859375,3690.36083984375,3743.08056640625,3436.528076171875,3491.509033203125,3004.279296875,3696.464599609375,3100.586669921875,2799.8515625,3001.06884765625,2558.1611328125,2102.771728515625,2190.2119140625,2321.04931640625
2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21850.037109375,12659.0,10130.4765625,9786.955078125,10107.728515625,4491.95751953125,4923.38427734375,4697.62353515625,3507.32666015625,3866.629638671875,8057.28515625,5346.52880859375,3650.07958984375,4240.755859375,4620.3310546875,4573.744140625,2772.64404296875,3400.203125,1680.492919921875,2757.016357421875,2391.443359375,4160.27392578125,2593.090087890625,2553.2275390625,2896.970703125,1910.344482421875,2514.156005859375,2619.789306640625,2544.642333984375,3031.4384765625,3616.241943359375,3985.68408203125,3591.184326171875,3370.58349609375,3188.5732421875,3087.282470703125,3233.929931640625,3039.73681640625,3701.85400390625,3761.62353515625,3458.951904296875,3515.06396484375,3022.97412109375,3743.14404296875,3128.8076171875,2832.602783203125,3024.666015625,2578.66552734375,2116.74755859375,2196.198486328125,2342.607421875
2026-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21944.314453125,12716.103515625,10159.2724609375,9835.556640625,10161.5625,4490.798828125,4920.56103515625,4712.82177734375,3516.9306640625,3860.40869140625,8048.65576171875,5352.53955078125,3657.2265625,4240.5205078125,4627.91552734375,4585.9248046875,2775.8544921875,3401.30615234375,1679.364990234375,2747.260009765625,2392.144287109375,4173.34423828125,2590.874267578125,2550.37451171875,2905.032470703125,1906.24658203125,2513.8076171875,2620.287109375,2544.376220703125,3027.7216796875,3609.078125,3985.4814453125,3598.031982421875,3368.094482421875,3198.823486328125,3087.209716796875,3248.8349609375,3023.92529296875,3699.61279296875,3759.622802734375,3457.423828125,3523.522705078125,3026.693115234375,3746.769287109375,3136.32470703125,2842.1708984375,3015.495361328125,2579.206298828125,2112.3486328125,2190.5048828125,2345.582763671875
2026-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21835.283203125,12709.5400390625,10168.083984375,9814.0029296875,10112.9208984375,4531.291015625,4964.92041015625,4752.18798828125,3541.668212890625,3923.784912109375,8065.80322265625,5384.45263671875,3688.846923828125,4262.255859375,4666.80615234375,4617.72021484375,2787.162109375,3424.4892578125,1699.0010986328125,2775.764404296875,2409.93896484375,4207.943359375,2612.964111328125,2585.895263671875,2931.074462890625,1941.97119140625,2531.65185546875,2625.11962890625,2553.4287109375,3043.864013671875,3622.9501953125,4021.105224609375,3617.3857421875,3403.589599609375,3228.7763671875,3115.4365234375,3276.43896484375,3016.321044921875,3692.926513671875,3766.449462890625,3468.180419921875,3531.39990234375,3033.00439453125,3778.85400390625,3161.539306640625,2873.5234375,3026.436279296875,2591.329833984375,2115.2529296875,2188.07373046875,2359.694580078125
2026-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21780.494140625,12675.419921875,10157.3271484375,9800.4736328125,10080.630859375,4628.826171875,5012.34033203125,4777.43212890625,3558.52490234375,4026.6337890625,8192.1982421875,5436.181640625,3726.97509765625,4284.7763671875,4700.263671875,4670.37646484375,2802.95654296875,3444.366455078125,1741.9404296875,2830.0146484375,2426.156494140625,4240.4501953125,2633.8994140625,2635.427490234375,2959.01806640625,1996.6798095703125,2553.250732421875,2621.960205078125,2555.489990234375,3055.198974609375,3636.5048828125,4051.510009765625,3636.500244140625,3465.270263671875,3255.7890625,3142.81591796875,3300.71630859375,2997.3388671875,3684.64306640625,3751.583984375,3486.626220703125,3545.772705078125,3034.4326171875,3819.3662109375,3197.698974609375,2899.593505859375,3036.821533203125,2596.91748046875,2114.106201171875,2174.55224609375,2368.544677734375
2026-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21780.76953125,12675.92578125,10152.8271484375,9799.275390625,10091.8740234375,4729.8359375,5047.0654296875,4808.01611328125,3571.43212890625,4139.4873046875,8305.4501953125,5461.8623046875,3775.715087890625,4287.7587890625,4735.7216796875,4706.93212890625,2809.626220703125,3450.659912109375,1783.696533203125,2894.8916015625,2428.757080078125,4282.32470703125,2644.634765625,2694.363037109375,2991.669677734375,2045.8653564453125,2573.63232421875,2607.43017578125,2544.1552734375,3057.027099609375,3636.20458984375,4069.449462890625,3651.191162109375,3539.686767578125,3286.341796875,3174.012451171875,3323.0205078125,2966.0517578125,3670.850830078125,3738.16064453125,3488.890869140625,3540.056884765625,3028.378662109375,3851.74462890625,3207.720947265625,2917.686279296875,3027.931884765625,2592.19775390625,2101.257568359375,2149.271484375,2372.52197265625
2026-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21714.9140625,12679.3134765625,10146.73828125,9773.3759765625,10041.9140625,4870.97705078125,5096.67578125,4852.705078125,3589.890869140625,4247.44873046875,8486.02734375,5512.8251953125,3843.9189453125,4316.09521484375,4800.09521484375,4755.7900390625,2823.880859375,3465.95458984375,1833.0888671875,2982.261962890625,2442.45068359375,4325.2998046875,2661.506591796875,2772.662109375,3022.19873046875,2108.679931640625,2612.868896484375,2597.544677734375,2536.597412109375,3067.204345703125,3639.853759765625,4096.611328125,3676.406494140625,3639.7578125,3318.811767578125,3209.170654296875,3344.11083984375,2937.33935546875,3659.642578125,3731.568115234375,3501.762451171875,3540.5537109375,3018.83740234375,3882.231201171875,3234.028076171875,2947.581787109375,3029.818115234375,2593.1982421875,2092.866455078125,2132.065673828125,2385.121337890625
2027-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21933.802734375,12799.27734375,10242.8798828125,9852.255859375,10137.6396484375,4988.3251953125,5177.4814453125,4916.83935546875,3624.970703125,4369.86962890625,8643.32421875,5598.16357421875,3907.01318359375,4358.00830078125,4872.88525390625,4843.728515625,2848.328857421875,3507.298095703125,1870.411865234375,3042.505615234375,2453.611083984375,4403.87451171875,2682.4130859375,2830.7412109375,3070.6796875,2156.16552734375,2645.19970703125,2598.174560546875,2534.643798828125,3087.01123046875,3675.705322265625,4149.330078125,3708.656494140625,3722.65185546875,3361.76220703125,3248.627197265625,3373.6005859375,2916.82177734375,3671.64990234375,3731.238525390625,3530.34375,3556.780029296875,3028.097900390625,3947.522705078125,3268.176025390625,2990.7548828125,3032.485595703125,2598.716064453125,2088.816162109375,2114.126708984375,2397.4404296875
2027-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21285.38671875,12237.58203125,9712.07421875,9458.158203125,9827.9716796875,4238.06494140625,4602.03271484375,4401.64990234375,3284.152587890625,3588.36181640625,7695.18017578125,5003.99267578125,3391.827392578125,4024.477294921875,4368.1943359375,4303.478515625,2613.766357421875,3196.98095703125,1550.871826171875,2580.4248046875,2234.7177734375,3900.2119140625,2417.00244140625,2367.590576171875,2686.59912109375,1726.1339111328125,2344.7841796875,2480.01708984375,2385.4921875,2876.9091796875,3448.5849609375,3731.48779296875,3385.741943359375,3137.75341796875,2971.5341796875,2885.40625,2985.6064453125,2942.4482421875,3584.253662109375,3595.32373046875,3291.467529296875,3339.12646484375,2867.0361328125,3486.66845703125,2923.668212890625,2654.7685546875,2835.64990234375,2419.6083984375,2024.873779296875,2109.435546875,2218.4248046875
2027-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21316.828125,12237.431640625,9716.6943359375,9444.8251953125,9836.947265625,4187.43505859375,4574.54541015625,4398.9736328125,3280.030517578125,3561.73193359375,7647.56494140625,4985.435546875,3375.754638671875,4004.18505859375,4348.6181640625,4286.4638671875,2605.18505859375,3185.08935546875,1540.6026611328125,2559.521728515625,2226.206298828125,3880.4306640625,2404.722900390625,2345.4443359375,2667.4130859375,1717.8868408203125,2333.249267578125,2475.1240234375,2377.19921875,2863.613525390625,3424.63525390625,3710.5869140625,3375.436279296875,3109.77978515625,2953.83251953125,2866.2080078125,2974.78466796875,2933.031494140625,3569.02197265625,3587.781494140625,3278.213134765625,3333.99755859375,2860.5625,3471.4072265625,2907.170654296875,2642.4697265625,2831.0068359375,2415.36181640625,2014.2666015625,2108.11328125,2207.968994140625
2027-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21445.1328125,12325.6787109375,9784.2431640625,9513.2333984375,9894.9814453125,4225.74560546875,4608.71923828125,4434.7529296875,3309.125,3589.9580078125,7703.248046875,5022.44580078125,3396.29150390625,4046.45556640625,4384.67138671875,4318.57177734375,2622.014892578125,3208.335205078125,1554.8076171875,2574.29150390625,2242.07568359375,3910.40185546875,2418.5439453125,2372.7724609375,2687.29833984375,1739.434326171875,2349.7802734375,2495.703125,2398.85498046875,2896.680419921875,3449.3564453125,3742.9619140625,3397.370849609375,3137.67822265625,2977.0341796875,2898.7939453125,2989.537841796875,2953.550048828125,3600.18212890625,3619.3623046875,3299.650390625,3358.829345703125,2884.298095703125,3497.1357421875,2940.163330078125,2659.2216796875,2849.471923828125,2429.94677734375,2026.327392578125,2122.78662109375,2223.042724609375
2027-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21528.279296875,12356.2861328125,9794.8056640625,9558.5908203125,9929.1064453125,4186.25439453125,4593.85693359375,4419.77734375,3301.050048828125,3586.211669921875,7696.94189453125,5003.998046875,3391.879638671875,4032.1123046875,4371.18359375,4302.533203125,2615.771484375,3210.60302734375,1549.8455810546875,2557.988037109375,2235.757568359375,3898.42529296875,2420.824951171875,2360.73583984375,2684.341796875,1739.01513671875,2346.52734375,2499.19384765625,2394.63720703125,2893.326904296875,3447.04931640625,3735.467529296875,3387.04443359375,3135.162841796875,2977.09912109375,2885.32275390625,2993.6416015625,2957.427734375,3590.99853515625,3612.3623046875,3294.033203125,3349.702392578125,2888.41650390625,3485.71728515625,2926.9306640625,2660.360107421875,2837.37353515625,2423.876953125,2032.56396484375,2130.069580078125,2220.7841796875
2027-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21413.845703125,12320.55859375,9780.990234375,9524.5322265625,9926.064453125,4176.66796875,4587.509765625,4420.94921875,3292.964111328125,3596.4873046875,7642.310546875,4998.7392578125,3399.6826171875,4029.995361328125,4369.96484375,4294.2919921875,2624.98193359375,3209.738037109375,1547.040771484375,2558.0107421875,2240.686767578125,3898.697265625,2425.430419921875,2376.327392578125,2688.211669921875,1746.568603515625,2346.864501953125,2503.57275390625,2398.51708984375,2897.429443359375,3448.80810546875,3729.79931640625,3396.430419921875,3136.560302734375,2982.25341796875,2891.59033203125,2981.287109375,2968.99365234375,3589.463134765625,3610.742431640625,3293.109130859375,3348.90185546875,2888.8994140625,3474.44677734375,2920.38916015625,2667.0361328125,2833.135986328125,2427.836181640625,2036.017822265625,2134.3525390625,2216.1279296875
2027-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21493.859375,12385.505859375,9796.505859375,9586.9375,9968.89453125,4216.0791015625,4614.220703125,4449.27392578125,3335.624267578125,3647.874755859375,7672.19482421875,5019.2587890625,3409.31591796875,4063.0732421875,4402.0546875,4333.53076171875,2643.90625,3232.812255859375,1552.9527587890625,2576.97802734375,2254.4755859375,3943.610595703125,2446.703369140625,2393.64013671875,2714.885009765625,1764.7890625,2360.691162109375,2520.74560546875,2415.677734375,2921.603515625,3472.3037109375,3761.28662109375,3426.005859375,3167.685302734375,3013.425537109375,2921.748046875,3013.86376953125,2989.437744140625,3626.875732421875,3654.683349609375,3328.63916015625,3370.960693359375,2920.23291015625,3494.76904296875,2950.220703125,2690.26416015625,2849.2177734375,2444.193359375,2052.028076171875,2159.400390625,2243.601806640625
2027-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21337.4375,12308.5224609375,9733.1552734375,9556.7568359375,9952.3876953125,4171.4775390625,4556.2412109375,4408.98486328125,3293.43603515625,3612.821044921875,7600.224609375,4970.03515625,3371.9287109375,4035.8349609375,4364.14404296875,4293.322265625,2606.251953125,3206.804443359375,1515.475830078125,2533.886474609375,2222.199462890625,3893.0576171875,2414.538330078125,2352.58154296875,2672.83349609375,1732.40087890625,2323.3427734375,2497.638671875,2378.244873046875,2903.980712890625,3431.263671875,3710.56689453125,3391.608154296875,3119.485107421875,2971.547607421875,2879.83740234375,2971.5732421875,2962.37939453125,3597.7197265625,3612.916259765625,3292.6884765625,3340.486328125,2880.826904296875,3465.620849609375,2921.76708984375,2655.36962890625,2813.77783203125,2411.23876953125,2033.2130126953125,2132.22265625,2218.781005859375
2027-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21341.3046875,12321.837890625,9760.8037109375,9521.9423828125,9938.078125,4203.626953125,4572.73681640625,4415.71142578125,3279.140625,3665.30712890625,7678.0,4968.986328125,3368.3681640625,4018.78759765625,4368.46630859375,4303.65576171875,2604.4482421875,3190.168212890625,1491.9959716796875,2525.178466796875,2190.571044921875,3880.475341796875,2394.4853515625,2335.17822265625,2658.484375,1711.928955078125,2310.206298828125,2479.12744140625,2365.072021484375,2867.191650390625,3423.278076171875,3703.94287109375,3374.685546875,3132.945556640625,2969.101318359375,2872.926513671875,2952.227783203125,2953.40283203125,3583.6318359375,3586.13134765625,3279.41259765625,3328.39306640625,2863.52099609375,3445.158203125,2898.240234375,2658.4697265625,2793.83349609375,2390.15478515625,2013.3299560546875,2110.745849609375,2192.28466796875
2027-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21461.859375,12394.0361328125,9821.84765625,9598.443359375,9978.1650390625,4223.9072265625,4594.42822265625,4433.81884765625,3289.922607421875,3693.823974609375,7760.970703125,5025.19580078125,3391.477294921875,4043.127197265625,4392.185546875,4314.8212890625,2601.677978515625,3191.8564453125,1472.353271484375,2521.4130859375,2194.65673828125,3902.1630859375,2400.9150390625,2336.607177734375,2654.314453125,1700.0782470703125,2297.194091796875,2479.79736328125,2355.20068359375,2885.01220703125,3422.969482421875,3717.277099609375,3381.818115234375,3140.897705078125,2971.1611328125,2883.395263671875,2957.208740234375,2949.449951171875,3595.36962890625,3589.953125,3282.9697265625,3323.089111328125,2863.372802734375,3458.402587890625,2900.513427734375,2661.961669921875,2782.27880859375,2383.797119140625,2008.108642578125,2111.451171875,2191.862548828125
2027-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21482.6171875,12457.2763671875,9860.818359375,9615.140625,10021.068359375,4218.84765625,4591.71826171875,4431.68505859375,3276.503173828125,3691.060546875,7765.35498046875,5008.3466796875,3373.829345703125,4035.649658203125,4392.13818359375,4318.28076171875,2590.61865234375,3177.72314453125,1447.1546630859375,2494.970458984375,2178.357421875,3902.855712890625,2385.687255859375,2319.246337890625,2644.10009765625,1678.190185546875,2282.76806640625,2477.816650390625,2344.635986328125,2884.480224609375,3422.869140625,3710.203857421875,3378.0751953125,3128.273193359375,2959.33056640625,2862.92333984375,2948.062255859375,2945.636474609375,3590.878662109375,3592.745849609375,3277.546142578125,3318.910888671875,2863.115966796875,3448.322265625,2892.5810546875,2650.125,2769.0126953125,2377.317138671875,2004.5155029296875,2106.763916015625,2192.103271484375
2027-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21404.474609375,12401.0478515625,9809.5615234375,9587.58984375,9981.3798828125,4214.4970703125,4555.46923828125,4413.55517578125,3259.99462890625,3707.87841796875,7737.3779296875,4968.828125,3347.62060546875,4014.655029296875,4376.8603515625,4307.7373046875,2577.86962890625,3158.912109375,1420.3726806640625,2483.86669921875,2154.90234375,3880.399169921875,2368.054931640625,2296.874755859375,2621.7451171875,1654.7542724609375,2254.94091796875,2458.752197265625,2323.542236328125,2870.451904296875,3393.56494140625,3680.784423828125,3355.536865234375,3112.424072265625,2931.59228515625,2841.105224609375,2930.548828125,2933.5419921875,3573.767822265625,3572.6181640625,3251.1953125,3316.428955078125,2836.769287109375,3420.3056640625,2862.91845703125,2641.134033203125,2744.46875,2355.87060546875,1992.8206787109375,2096.1533203125,2173.63818359375
2028-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21670.572265625,12565.5390625,9961.71484375,9701.35546875,10085.4931640625,4277.52197265625,4621.53515625,4465.099609375,3284.935302734375,3775.87060546875,7852.75,5049.23388671875,3394.261474609375,4060.756591796875,4441.3291015625,4349.0869140625,2601.59521484375,3192.176025390625,1430.7694091796875,2514.236572265625,2171.5732421875,3926.8349609375,2388.33251953125,2317.815185546875,2645.9580078125,1678.0731201171875,2273.524169921875,2479.7548828125,2345.181640625,2899.28759765625,3435.993408203125,3722.6689453125,3395.44287109375,3157.819580078125,2962.519287109375,2876.4814453125,2954.810302734375,2961.84619140625,3608.457763671875,3606.843505859375,3290.921142578125,3338.802734375,2865.6533203125,3457.1455078125,2898.813720703125,2668.271484375,2766.746337890625,2374.636474609375,2008.06982421875,2116.589111328125,2191.85986328125
2028-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21643.3359375,12403.7802734375,9880.8984375,9598.9091796875,10035.3388671875,4391.18115234375,4726.240234375,4516.51513671875,3369.780517578125,3730.514404296875,7882.8720703125,5146.2919921875,3493.98779296875,4132.5810546875,4480.25634765625,4415.60791015625,2677.8662109375,3274.21240234375,1612.2215576171875,2676.478515625,2300.187744140625,4010.906982421875,2477.42626953125,2449.49462890625,2765.164794921875,1803.6324462890625,2422.67431640625,2533.736328125,2447.313720703125,2935.4716796875,3541.238525390625,3822.753173828125,3466.783203125,3232.6044921875,3048.66748046875,2967.47802734375,3067.352783203125,3005.411865234375,3659.91845703125,3681.64697265625,3364.60302734375,3420.025634765625,2945.694580078125,3576.8740234375,2993.811279296875,2717.811279296875,2915.570068359375,2482.725830078125,2065.271240234375,2163.652587890625,2268.3759765625
2028-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21664.884765625,12435.2724609375,9904.5458984375,9623.47265625,10078.94921875,4391.50830078125,4732.24267578125,4531.54296875,3375.00244140625,3754.097412109375,7887.76318359375,5156.958984375,3499.665283203125,4131.8232421875,4488.6337890625,4427.22314453125,2681.88134765625,3281.900634765625,1617.295166015625,2677.017578125,2307.050048828125,4006.5927734375,2485.035888671875,2457.56591796875,2771.937255859375,1811.72021484375,2419.7275390625,2546.075439453125,2456.195068359375,2946.55908203125,3530.203125,3826.937255859375,3486.3291015625,3246.3935546875,3061.473388671875,2969.56494140625,3078.06787109375,3005.0791015625,3654.675537109375,3682.3857421875,3372.92724609375,3416.73291015625,2947.962890625,3587.32958984375,3011.6171875,2724.96875,2913.906005859375,2487.6669921875,2073.7744140625,2164.578369140625,2273.755615234375
2028-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21820.66796875,12507.2470703125,9948.9091796875,9690.3251953125,10148.5234375,4423.068359375,4764.4951171875,4564.349609375,3405.427734375,3774.175537109375,7901.583984375,5174.27734375,3516.60400390625,4153.439453125,4525.47021484375,4447.7744140625,2698.815673828125,3309.8486328125,1632.8392333984375,2693.7099609375,2323.856201171875,4035.590576171875,2503.81103515625,2478.36865234375,2794.400390625,1836.3109130859375,2442.224365234375,2566.163330078125,2469.97900390625,2966.3740234375,3548.78662109375,3859.0087890625,3505.524169921875,3261.649658203125,3079.230712890625,2995.315673828125,3102.6650390625,3029.430908203125,3683.477294921875,3711.241943359375,3394.59619140625,3446.257568359375,2974.299072265625,3606.50439453125,3032.516357421875,2735.91650390625,2943.236328125,2512.5361328125,2086.409423828125,2189.5244140625,2288.691162109375
2028-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21965.498046875,12587.5048828125,10016.525390625,9760.5791015625,10235.23046875,4473.32373046875,4813.71142578125,4616.4638671875,3451.431640625,3847.4990234375,8017.26708984375,5243.591796875,3577.158203125,4205.57373046875,4567.3486328125,4502.75830078125,2740.7529296875,3346.523193359375,1669.8638916015625,2746.13818359375,2351.02978515625,4095.78759765625,2546.6552734375,2519.132080078125,2832.1728515625,1880.446533203125,2475.304443359375,2599.370361328125,2509.75146484375,2995.193115234375,3589.01123046875,3904.528076171875,3551.7099609375,3311.3994140625,3127.006591796875,3032.38427734375,3154.515869140625,3058.5048828125,3724.912109375,3752.362548828125,3433.0751953125,3487.3408203125,3009.62646484375,3654.369140625,3060.58056640625,2783.9912109375,2974.02587890625,2541.74169921875,2119.36083984375,2219.076171875,2324.46923828125
2028-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21800.953125,12536.7724609375,9963.458984375,9721.1884765625,10237.1533203125,4466.64208984375,4806.4921875,4604.7392578125,3442.22412109375,3873.75927734375,7960.20458984375,5230.7626953125,3566.11865234375,4193.853515625,4557.2353515625,4493.9169921875,2738.1015625,3344.1787109375,1674.64794921875,2746.519775390625,2354.771484375,4085.166259765625,2546.831298828125,2526.200927734375,2837.226318359375,1890.747314453125,2479.828369140625,2602.550048828125,2510.59228515625,3000.925048828125,3582.754150390625,3903.90283203125,3542.24365234375,3325.121337890625,3126.5087890625,3031.1435546875,3152.7548828125,3055.092529296875,3708.488525390625,3727.8544921875,3426.46875,3477.343505859375,3008.619140625,3656.56396484375,3062.14599609375,2782.186279296875,2969.5712890625,2537.49462890625,2119.148681640625,2220.385986328125,2325.404296875
2028-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21912.537109375,12604.34375,10031.2470703125,9790.5947265625,10311.8046875,4482.138671875,4812.62548828125,4645.5703125,3475.73974609375,3889.6884765625,8002.02978515625,5258.912109375,3593.14501953125,4207.8759765625,4582.60546875,4511.54833984375,2753.2900390625,3354.109375,1687.3594970703125,2758.982421875,2370.078125,4106.8056640625,2564.85107421875,2543.426513671875,2847.1591796875,1913.0645751953125,2493.01025390625,2624.99072265625,2528.005615234375,3013.174072265625,3600.350830078125,3918.378173828125,3569.503662109375,3336.069091796875,3150.100830078125,3051.31005859375,3174.864013671875,3070.822509765625,3725.586669921875,3755.510986328125,3438.244384765625,3493.65283203125,3030.926025390625,3660.660888671875,3074.668701171875,2806.42431640625,2977.9169921875,2548.68896484375,2137.988037109375,2241.179931640625,2349.872314453125
2028-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22201.625,12842.2939453125,10228.787109375,9961.7783203125,10483.5068359375,4604.82080078125,4942.07080078125,4744.7998046875,3555.17431640625,4006.71630859375,8186.03515625,5374.01708984375,3679.623779296875,4303.666015625,4683.466796875,4623.50927734375,2819.530517578125,3438.499267578125,1731.30908203125,2824.3193359375,2428.7783203125,4207.9423828125,2625.530029296875,2613.14990234375,2920.197265625,1970.9453125,2550.663330078125,2685.498779296875,2588.06689453125,3090.3388671875,3694.005615234375,4020.209716796875,3659.191162109375,3428.243408203125,3220.012451171875,3125.36865234375,3253.281982421875,3135.447509765625,3806.44189453125,3845.3330078125,3530.806884765625,3581.116455078125,3101.197509765625,3758.7626953125,3153.614990234375,2870.21240234375,3048.865234375,2615.728271484375,2184.9150390625,2295.76611328125,2402.638427734375
2028-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22123.220703125,12820.5146484375,10211.2392578125,9954.9833984375,10462.201171875,4624.376953125,4960.30126953125,4763.6611328125,3579.429443359375,4034.828857421875,8218.0966796875,5397.4560546875,3700.83447265625,4310.78857421875,4701.609375,4658.85107421875,2842.159912109375,3458.46533203125,1744.5419921875,2846.020263671875,2440.06103515625,4228.05859375,2644.409912109375,2629.6279296875,2941.8759765625,1988.52587890625,2566.098876953125,2700.20654296875,2608.610107421875,3105.218994140625,3703.7958984375,4027.94873046875,3677.37646484375,3455.20751953125,3244.543701171875,3144.230224609375,3273.091552734375,3152.1015625,3831.6005859375,3861.882080078125,3536.408447265625,3593.961669921875,3118.322509765625,3772.011962890625,3170.223388671875,2890.65966796875,3062.362548828125,2624.233642578125,2203.156982421875,2311.03271484375,2419.411865234375
